工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
金鴻源水電五金建材行,96300032,,金門縣金湖鎮山外里山外街3號,金門縣金湖鎮山外里,莊乃箇,77300103,獨資,,0920128,生產中,14木竹製品製造業、21橡膠製品製造業、22塑膠製品製造業,140木竹製品、210橡膠製品、220塑膠製品,,木製家俱及裝設品,,118.414368,24.4429188
聖豐食品工廠,80000022,,金門縣金湖鎮新市里國順街25號,金門縣金湖鎮新市里,楊洳雲,72904738,獨資,,1081203,生產中,08食品製造業,089其他食品,,其他食品,,118.416588,24.43911
堡鋒實業有限公司,96300097,,金門縣金湖鎮蓮庵里三谿橋6-1號,金門縣金湖鎮蓮庵里,李國泰,28414179,有限公司,,0990309,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,239其他非金屬礦物製品,,瀝青混凝土,,118.434074,24.4332962
儒達國際股份有限公司,96300093,,金門縣金湖鎮蓮庵里三谿橋5-2號,金門縣金湖鎮蓮庵里,許志猛,28419630,股份有限公司,,0961108,生產中,23非金屬礦物製品製造業,234石材製品,,其他石製品,,118.433029,24.4282856
金興鐵工廠,96300027,,金門縣金沙鎮汶沙里蔡店５號,金門縣金沙鎮汶沙里,王家豪,77323529,獨資,,0911202,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,金屬建築組構及組件,,118.420784,24.486475
金門浯江酒廠實業股份有限公司,96300092,,金門縣金湖鎮料羅里料羅151號,金門縣金湖鎮料羅里,陳曉怡,97308639,股份有限公司,,0961108,生產中,09飲料製造業,091酒精飲料,,白酒,,118.432816,24.4261818
萬成食品廠,96300002,07709020005795,金門縣金寧鄉榜林村伯玉路一段211號,金門縣金寧鄉榜林村,林志國　　　,77261559,獨資,0770609,0901004,生產中,08食品製造業,089其他食品,,調味品、其他食品,,118.350624,24.43533
建新塑膠廠,96300010,06809020001698,金門縣金沙鎮汶沙里后浦頭二之一號,金門縣金沙鎮汶沙里,黃芳流　　　,77320044,獨資,0680226,0770113,生產中,22塑膠製品製造業,220塑膠製品,,塑膠袋,,118.41481,24.486948
儒達國際股份有限公司二廠,80000020,,金門縣金湖鎮蓮庵里太湖路三段301、301-1、303號,金門縣金湖鎮蓮庵里,許志猛,28419630,股份有限公司,,1070523,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,234石材製品,,其他石製品,,118.435226,24.43357
金三榮工程股份有限公司太湖廠,96300001,08709020017957,金門縣金湖鎮蓮庵里三谿橋十二號,金門縣金湖鎮蓮庵里,林逸群,96978462,股份有限公司,0871202,0871212,生產中,23非金屬礦物製品製造業,239其他非金屬礦物製品、233水泥及其製品,,瀝青混凝土、預坢混凝土,,118.435631,24.431921
金門縣陶瓷廠,96300045,06209020016333,金門縣金湖鎮新湖里漁村14號,金門縣金湖鎮新湖里,楊肅泰　,77295024,其他,0621123,0761104,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,各類瓷器,,118.4067,24.435606
金門遠東酒廠股份有限公司,96300085,,金門縣金城鎮北門里伯玉路一段八十巷十八弄二十六號,金門縣金城鎮北門里,林鈺城,80053653,股份有限公司,,0931115,生產中,09飲料製造業,091酒精飲料,,威士忌、白酒、再製酒、料理酒類、飲料,,118.322609,24.43316
永順國際紙業股份有限公司,96300094,,金門縣金湖鎮新市里國順街7號,金門縣金湖鎮新市里,李仁群,28425767,股份有限公司,,0961205,生產中,15紙漿、紙及紙製品製造業、16印刷及資料儲存媒體複製業,152瓦楞紙板及紙容器、159其他紙製品、160印刷及資料儲存媒體複製,,,,,
老農莊食品有限公司,96300096,,金門縣金湖鎮新市里國順街20號,金門縣金湖鎮新市里,董水輪,28979751,有限公司,,0990121,生產中,08食品製造業,081肉類加工,,牛肉乾、豬肉乾,,118.416374,24.439003
金門華龍酒廠股份有限公司,80000018,,金門縣金湖鎮蓮庵里三谿橋5之1號,金門縣金湖鎮蓮庵里,廖宥冠,53013588,股份有限公司,,1010518,生產中,09飲料製造業、09飲料製造業,091酒精飲料,,高粱酒,,118.433235,24.4282913
大慶鋁門窗玻璃加工廠,96300030,,金門縣金寧鄉后盤村環島北路二段600之3號,金門縣金寧鄉后盤村,黃慶湖,77269840,獨資,,0911202,生產中,25金屬製品製造業,252金屬結構及建築組件、254金屬加工處理、259其他金屬製品,,鋁門窗,,118.348824,24.4519577
名記食品企業有限公司,96300068,,金門縣金寧鄉榜林村伯玉路一段228號,金門縣金寧鄉榜林村,陳子豪,89402816,有限公司,,0920925,生產中,08食品製造業,089其他食品,http://minjih.com/index.php?lang=tw,貢糖、花生製品,,118.327835,24.43658
金門皇家酒廠股份有限公司,80000001,,金門縣金湖鎮蓮庵里三谿橋15、17、19號,金門縣金湖鎮蓮庵里,黃正一,80137014,股份有限公司,,0991229,生產中,09飲料製造業、09飲料製造業,091酒精飲料,http://www.kinmenroyal.com.tw/,白酒,,118.433769,24.427021
金美,96300057,,金門縣金湖鎮新市里林森路１７號,金門縣金湖鎮新市里,楊麗媛,77295707,獨資,,0920707,生產中,08食品製造業,089其他食品,,貢糖,,118.416771,24.4413338
敬富企業社,80000021,,金門縣金湖鎮蓮庵里工二路18號,金門縣金湖鎮蓮庵里,張莉,20105306,獨資,,1070315,生產中,23非金屬礦物製品製造業、23非金屬礦物製品製造業,239其他非金屬礦物製品,,瀝青混凝土、預拌混凝土,砂、碎石、瀝青、水泥,118.4342,24.42923
將臺實業有限公司預拌混凝土廠,96300004,08409020026251,金門縣金湖鎮蓮庵里三谿橋二之一號,金門縣金湖鎮蓮庵里,陳財明　,70788136,股份有限公司,0841106,0850625,生產中,23非金屬礦物製品製造業,233水泥及其製品,,水泥及水泥製品,,118.432281,24.4355354
聖祖股份有限公司,96300051,,金門縣金湖鎮新湖里信義新村84、85號,金門縣金湖鎮新湖里,陳緣姿,16846927,股份有限公司,,0920611,生產中,08食品製造業,089其他食品,,貢糖、茶點,,118.40905,24.4359055
石在砂石水泥預拌廠,96300011,08909020021304,金門縣金湖鎮蓮庵里三谿橋二十號,金門縣金湖鎮蓮庵里,陳有在,20128357,獨資,0890522,0891130,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,118.434387,24.4265213
聖祖股份有限公司伯玉一廠,S8000001,,金門縣金寧鄉盤山村伯玉路二段301號,金門縣金寧鄉盤山村,陳緣姿,16846927,股份有限公司,,1090603,生產中,08食品製造業、08食品製造業,089其他食品,,,,,
發興輪胎廠,96300017,08009020012346,金門縣金寧鄉榜林村伯玉路一段二三０號,金門縣金寧鄉榜林村,許質恭　　,77265302,獨資,0801024,0801028,生產中,21橡膠製品製造業,210橡膠製品,,輪胎翻修，橡膠製品,,118.32782,24.4368153
李明源鋼鐵有限公司蓮庵廠,96300048,,金門縣金湖鎮蓮庵里庵邊二之四號,金門縣金湖鎮蓮庵里,呂秀華,89404928,股份有限公司,,0920502,生產中,25金屬製品製造業,252金屬結構及建築組件,,金屬製品,,118.442268,24.42434
金門合成預拌混凝土有限公司,96300056,,金門縣金湖鎮蓮庵里七鄰三谿橋十號,金門縣金湖鎮蓮庵里,李清海,84443872,有限公司,,0920627,生產中,23非金屬礦物製品製造業,233水泥及其製品,,混凝土,,118.433807,24.4290886
金門日報社,96300047,,金門縣金湖鎮正義里成功村一號,金門縣金湖鎮正義里,傅仰土,77295002,獨資,,0920502,生產中,16印刷及資料儲存媒體複製業,160印刷及資料儲存媒體複製,https://www.kmdn.gov.tw/,報紙,紙張、油墨、製版材料,118.389061,24.4371433
金門酒廠實業股份有限公司金寧廠,96300008,08709020010204,金門縣金寧鄉榜林村桃園路一號,金門縣金寧鄉榜林村,李增財,16436466,股份有限公司,0870605,0881212,生產中,09飲料製造業,091酒精飲料,http://WWW.kkl.gov.tw,５８％高梁酒、飲料、藥品,,118.34066,24.4312668
酒鄉股份有限公司,96300084,,金門縣金湖鎮新市里國順街四、六號,金門縣金湖鎮新市里,陳美人,27250992,股份有限公司,,0930721,生產中,09飲料製造業,091酒精飲料,,白酒,小麥、高粱,118.416237,24.43866
常勤鐵工工程有限公司,96300016,08609020024212,金門縣金城鎮東門里伯玉路一段八十巷十八弄十四號,金門縣金城鎮東門里,常春明　　　,27258565,有限公司,0861127,0870120,生產中,25金屬製品製造業,252金屬結構及建築組件、253金屬容器、259其他金屬製品,,鋼鐵門窗,鍍鋅鋼鐵等,118.322983,24.4328575
金順利鐵工廠,96300044,,金門縣金城鎮伯玉路一段八十巷二十一號,金門縣金城鎮東門里,吳候禮,20104165,獨資,,0920306,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,金屬結構及建築組件及其他金屬製品,,118.323555,24.4331856
泉興鐵工廠,96300049,,金門縣金湖鎮新市里國順街5號,金門縣金湖鎮新市里,洪秀英,77298681,獨資,,0920502,生產中,25金屬製品製造業,252金屬結構及建築組件,,金屬製品,,118.416412,24.4386082
金合利實業有限公司鋼刀製造廠,96300021,,金門縣金城鎮東門里伯玉路一段五十二號,金門縣金城鎮東門里,吳增棟,70827285,有限公司,,0910422,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,刀具,,118.323563,24.4324245
趙王食品工廠有限公司,96300072,,金門縣金寧鄉湖埔村埔邊１號,金門縣金寧鄉湖埔村,趙丁權,03350037,有限公司,,0921124,生產中,08食品製造業,089其他食品,,高梁醋,,118.316429,24.4395275
長注貢糖廠,96300050,,金門縣金沙鎮光前里陽翟61號,金門縣金沙鎮光前里,陳素珠,77322465,獨資,,0920611,生產中,08食品製造業,089其他食品,,貢糖,花生、麥芽糖,118.427559,24.4795418
天下貢糖廠,96300055,,金門縣金湖鎮新湖里湖前73、73-1號,金門縣金湖鎮新湖里,李金泰,92962812,獨資,,0920627,生產中,08食品製造業,089其他食品,,貢糖,,118.410057,24.4366989
上古厝麵線,96300058,,金門縣金寧鄉湖埔村下埔下３０３號,金門縣金寧鄉湖埔村,陳緣姿,92973769,獨資,,0920707,生產中,08食品製造業,089其他食品,,麵線,,118.309845,24.4429512
金永利金城分店,96300061,,金門縣金寧鄉榜林村伯玉路一段２２６號,金門縣金寧鄉榜林村,林有鑫,77291821,獨資,,0920822,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,刀具,,118.327637,24.4364586
復國鐵工廠,96300024,,金門縣金城鎮珠沙里小西門1-2號,金門縣金城鎮珠沙里,吳長壽,77261283,獨資,,0911108,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,金屬浪板、Ｌ型鋼、熱軋不銹鋼板,,118.329735,24.411871
雨宙實業股份有限公司,96300039,,金門縣金湖鎮新市里國順街12號,金門縣金湖鎮山外里,李水發,70801784,有限公司,,0920121,生產中,08食品製造業、09飲料製造業,081肉類加工、089其他食品、091酒精飲料,,白酒（高梁酒）,,118.416306,24.4388371
集成鐵工廠,96300026,,金門縣金沙鎮汶沙里三民路3-6號,金門縣金沙鎮汶沙里,李金火,77321254,獨資,,0911202,生產中,25金屬製品製造業,252金屬結構及建築組件,,金屬建築結構及組件、鋁門窗,,118.412674,24.4899464
瑞福鋁木加工廠,96300028,,金門縣金沙鎮浦山村后宅１４－１號,金門縣金沙鎮浦山里,王承南,77323540,獨資,,0911202,生產中,14木竹製品製造業、25金屬製品製造業,140木竹製品、252金屬結構及建築組件、259其他金屬製品,,木竹製品、金屬建築結構及組件,,118.394562,24.4822216
新景承商行,96300059,,金門縣金湖鎮新市里武德自強路２０號,金門縣金湖鎮新市里,蔡壬癸,77296298,獨資,,0920731,生產中,08食品製造業,089其他食品,,麵包、餅乾、麵線,,118.41584,24.4413128
群英鐵工廠,96300078,,金門縣金城鎮南門里民族路２０５－１號,金門縣金城鎮南門里,李沃栽,77257979,獨資,,0930318,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,,,,
國順興鐵工廠,96300065,,金門縣金湖鎮新市里國順街２３號,金門縣金湖鎮新市里,邱世全,77304902,獨資,,0920828,生產中,25金屬製品製造業,252金屬結構及建築組件,,鐵窗、鐵門,,118.416557,24.43903
金瑞成貢糖廠,96300064,,金門縣烈嶼鄉黃埔村林邊５號,金門縣烈嶼鄉黃埔村,洪松柏,77343335,獨資,,0920828,生產中,08食品製造業,089其他食品,,竹葉貢糖、豬腳貢糖、花生貢糖、口酥,,118.250771,24.4469032
美佳香,96300066,,金門縣金寧鄉安美村中堡３５之２號,金門縣金寧鄉安美村,楊忠城,77266169,獨資,,0920922,生產中,08食品製造業,089其他食品,,貢糖,,118.338295,24.4593964
鴻揚鋼鋁工程行,96300034,,金門縣金湖鎮溪湖里下湖４４－２號,金門縣金湖鎮溪湖里,呂光河,92964760,獨資,,0911202,生產中,25金屬製品製造業,252金屬結構及建築組件,,鋁門窗,,118.453926,24.4376869
鼎魁工藝,96300035,,金門縣金寧鄉伯玉路二段３６３號,金門縣金寧鄉盤山村,翁麗能,77286334,獨資,,0911202,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,陶藝藝術品,,118.342445,24.4413948
嘉錦石材廠,96300040,,金門縣金寧鄉安美村安岐1-4號,金門縣金寧鄉安美村,許嘉怡,77259385,獨資,,0920207,生產中,23非金屬礦物製品製造業,234石材製品,,石材製品,,118.325966,24.4611549
祥麗鋁門玻璃加工廠,96300041,,金門縣金湖鎮蓮庵里峰上17-1號,金門縣金湖鎮蓮庵里,鄭水祥,77302448,獨資,,0920207,生產中,25金屬製品製造業,252金屬結構及建築組件、259其他金屬製品,,金屬結構及建築組件,,118.457382,24.4274864
倚鋼工業有限公司,96300046,08209020002028,金門縣金城鎮東門里伯玉路一段七六號,金門縣金城鎮東門里,李惠華　　　,86927937,有限公司,0820130,0820323,生產中,25金屬製品製造業、29機械設備製造業,252金屬結構及建築組件、253金屬容器、259其他金屬製品、293通用機械設備,,,,,
秀中實業股份有限公司預拌混凝土廠,96300036,08709020023569,金門縣金湖鎮三谿橋八號,金門縣金湖鎮蓮庵里,陳雅惠,84897613,股份有限公司,0870917,0880805,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,118.435051,24.4324741
馬家麵線,96300071,,金門縣金寧鄉榜林村伯玉路一段２１８號,金門縣金寧鄉榜林村,馬志亮,92995200,獨資,,0921103,生產中,08食品製造業,089其他食品,https://www.majanoodles.com.tw/,麵條、麵線,,118.326767,24.4350376
益昌,96300069,,金門縣金寧鄉安美村山灶１之１號,金門縣金寧鄉安美村,許幼數,77267174,獨資,,0921014,生產中,08食品製造業,084動植物油脂,,、油,,118.321617,24.4575062
金門宏玻陶瓷股份有限公司,96300015,06809020001762,金門縣金城鎮賢庵村三板橋１號,金門縣金城鎮賢庵里,顏達仁　　　,77255304,股份有限公司,0680227,0700101,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,陶瓷藝術品、陶瓷餐具,,118.321632,24.41904
金門大順酒廠股份有限公司,96300073,,金門縣金湖鎮新市里國順街２２號,金門縣金湖鎮新市里,陳詩罕,27230568,股份有限公司,,0921204,生產中,09飲料製造業,091酒精飲料,,高梁酒,,118.416374,24.4390469
良金實業有限公司,80000019,,金門縣金湖鎮新湖里漁村161號,金門縣金湖鎮新湖里,薛承琛,27939845,有限公司,,1040311,生產中,08食品製造業,081肉類加工,,牛肉乾豬肉乾,,118.406578,24.4374027
浯州陶藝,96300081,,金門縣金城鎮珠沙里泗湖九十五之一號,金門縣金城鎮珠沙里,黃金郎,77261642,獨資,,0930329,生產中,23非金屬礦物製品製造業,232耐火、黏土建材及其他陶瓷製品,,陶瓷製品,,118.33371,24.41424
天王貢糖特產專賣店,96300079,,金門縣金寧鄉安美村中堡二十七之五號,金門縣金寧鄉安美村,李清林,77267358,獨資,,0930325,生產中,08食品製造業,089其他食品,,貢糖、糖果及烘培食品,,118.338173,24.4587345
木記貢糖廠,96300080,,金門縣金城鎮西門里莒光路一八一號,金門縣金城鎮西門里,蔡瓊珠,77262277,獨資,,0930329,生產中,08食品製造業,089其他食品,,貢糖,,118.315674,24.434021
時和五金建材行,96300082,,金門縣金湖鎮新湖里湖前五之一號,金門縣金湖鎮新湖里,陳金商,77296810,獨資,,0930407,生產中,23非金屬礦物製品製造業、25金屬製品製造業,231玻璃及其製品、252金屬結構及建築組件,,玻璃及玻璃製品、金屬結構及建築組件、鋁門窗,,118.413719,24.4376831
仁禮,96300083,,金門縣金沙鎮西園里西園一○二號,金門縣金沙鎮西園里,葉宗仁,77327763,獨資,,0930409,生產中,25金屬製品製造業,252金屬結構及建築組件,,金屬結構及建築組件、鋁門窗,,118.403267,24.5107346
金利石材廠,96300090,,金門縣金城鎮東門里伯玉路一段80巷30號,金門縣金城鎮東門里,莊國棟,92994342,獨資,,0940914,生產中,23非金屬礦物製品製造業,234石材製品,,花崗石地壁材,原石,118.322945,24.43328
紅高粱餅店,96300053,,金門縣烈嶼鄉上歧村青岐80-3號,金門縣烈嶼鄉上歧村,洪小萍,92973753,獨資,,0920611,生產中,08食品製造業,089其他食品,,貢糖、茶點,,118.224419,24.4161873
和發水泥瀝青預拌廠,96300007,08009020005666,金門縣金湖鎮蓮庵里三谿橋五號,金門縣金湖鎮蓮庵里,陳志璿　,77301834,獨資,0800529,0800529,生產中,23非金屬礦物製品製造業、17石油及煤製品製造業,233水泥及其製品、170石油及煤製品,,水泥混凝土、瀝青、凝土、碎石,,118.432571,24.4290981
義記鋁業,96300025,,金門縣金城鎮東門里浯江路3號,金門縣金城鎮東門里,王金慶,77258061,獨資,,0911202,生產中,25金屬製品製造業,252金屬結構及建築組件、254金屬加工處理、259其他金屬製品,,鋁門窗,,118.326538,24.4263763
金福美,96300063,,金門縣金湖鎮山外里下莊中興路４９號,金門縣金湖鎮山外里,吳麗秀,77300666,獨資,,0920827,生產中,,,,貢糖,,118.426659,24.4520378
揚名工業股份有限公司,96300006,,金門縣金湖鎮蓮庵里7鄰三谿橋3號,金門縣金湖鎮蓮庵里,莊添裕,97176671,有限公司,,0901120,生產中,23非金屬礦物製品製造業,233水泥及其製品,,預拌混凝土,,118.432762,24.4303989
時代,96300060,,金門縣金城鎮北門里中興路１７３巷１４弄１８號１樓,金門縣金城鎮北門里,洪有治,77256444,獨資,,0920731,生產中,08食品製造業,089其他食品,,冰塊、冰棒,,118.319138,24.4348812
高坑有限公司,96300091,,金門縣金沙鎮何斗里高坑3-1號,金門縣金沙鎮何斗里,黃玉華,89401366,有限公司,,0951014,生產中,08食品製造業,089其他食品,,牛肉乾,,118.395485,24.4658127
鬍鬚伯食品股份有限公司,96300054,,金門縣金城鎮西門里環島北路26號,金門縣金城鎮西門里,邱慧卿,70751118,有限公司,,0920616,生產中,08食品製造業,089其他食品,,麵線,,118.321739,24.4401951
三合保麗龍廠,96300023,07509020009915,金門縣金城鎮賢庵里賢厝25-6號,金門縣金城鎮賢庵里,謝寶玉　　　,77261517,獨資,0750919,0750919,生產中,19其他化學製品製造業,199未分類其他化學製品,,,,,
金門縣畜產試驗所,96300003,07209020005467,金門縣金湖鎮蓮庵里惠民農莊17號,金門縣金湖鎮蓮庵里,陳家輝,20128785,公營,0720523,0720523,生產中,08食品製造業,085乳品,,乳品（鮮乳、調味乳）冰棒、冰淇淋等冰品,,118.457382,24.4274864
金祥富國際船務代理股份有限公司,96300077,,金門縣金城鎮珠沙里小西門4-1號,金門縣金城鎮珠沙里,戴克地,96979498,股份有限公司,,0930120,生產中,29機械設備製造業、29機械設備製造業,293通用機械設備,,柴油發電機組,,118.328827,24.4117718
陳金福食品股份有限公司伯玉廠,96300076,,金門縣金城鎮東門里伯玉路一段九十號,金門縣金城鎮東門里,陳金福,27244789,股份有限公司,,0930116,生產中,08食品製造業,089其他食品,http://www.km321414.com.tw,貢糖、糖果及烘培食品,,118.324661,24.432745
金門酒廠實業股份有限公司金城廠,96300005,06909020002979,金門縣金城鎮古城里金門城68號,金門縣金城鎮古城里,李增財,16436466,股份有限公司,0690331,0841028,生產中,09飲料製造業,091酒精飲料,http://www.kkl.gov.tw,高梁酒、飲料、藥品,,118.303444,24.3995953
